"939","Cueva de la Cocina","","1942","6","C","Trapezi","No","0.26","1.04","Abrupte","Abrupte","Directa","Directa"
"940","Cueva de la Cocina","","1942","6","C","Triangle","No","0.21","0.76","Abrupte","Abrupte","Directa","Directa"
"941","Cueva de la Cocina","","1942","6","C","Trapezi","No","0.17","0.75","Abrupte","Abrupte","Directa","Directa"
"942","Cueva de la Cocina","","1942","6","C","Trapezi","No","0.19","0.68","Abrupte","Abrupte","Directa","Directa"
"943","Cueva de la Cocina","","1942","6","C","Trapezi","No","0.2","0.55","Abrupte","Abrupte","Directa","Directa"
"961","Cueva de la Cocina","","1943","6","C","Triangle","No","0.17","1","Abrupte","Abrupte","Directa","Directa"
"972","Cueva de la Cocina","","1942","7","C","Trapezi","No","0.22","1.26","Abrupte","Abrupte","Directa","Directa"
"973","Cueva de la Cocina","","1942","7","C","Trapezi","No","0.26","1.14","Abrupte","Abrupte","Directa","Directa"
"974","Cueva de la Cocina","","1942","7","C","Trapezi","No","0.16","1.14","Abrupte","Abrupte","Directa","Directa"
"975","Cueva de la Cocina","","1942","7","C","Trapezi","No","0.22","0.86","Abrupte","Abrupte","Directa","Directa"
"976","Cueva de la Cocina","","1942","7","C","Trapezi","No","0.19","0.79","Abrupte","Abrupte","Directa","Directa"
"977","Cueva de la Cocina","","1942","7","C","Triangle","No","0.28","1.08","Abrupte","Abrupte","Directa","Directa"
"978","Cueva de la Cocina","","1942","7","C","Trapezi","No","0.35","1.17","Abrupte","Abrupte","Directa","Directa"
"979","Cueva de la Cocina","","1942","7","C","Trapezi","No","3","1.06","Abrupte","Abrupte","Directa","Directa"
"980","Cueva de la Cocina","","1945","13","EI","Trapezi","No","0.21","1.22","Abrupte","Abrupte","Directa","Directa"
"984","Cueva de la Cocina","","1942","7","C","Trapezi","No","0.29","1.87","Abrupte","Abrupte","Directa","Directa"
"985","Cueva de la Cocina","","1945","13","EI","Triangle","No","0.22","1.14","Abrupte","Abrupte","Directa","Directa"
"986","Cueva de la Cocina","","1945","13","EI","Trapezi","No","0.12","1.16","Abrupte","Abrupte","Directa","Directa"
"988","Cueva de la Cocina","","1945","13","EI","Trapezi","No","0.23","0.92","Abrupte","Abrupte","Directa","Directa"
"989","Cueva de la Cocina","","1945","13","EI","Trapezi","No","0.22","1.1","Abrupte","Abrupte","Directa","Directa"
"991","Cueva de la Cocina","","1945","14","EI","Trapezi","No","0.21","0.98","Abrupte","Abrupte","Directa","Directa"
"992","Cueva de la Cocina","","1945","14","EI","Trapezi","No","0.19","0.62","Abrupte","Abrupte","Directa","Directa"
"993","Cueva de la Cocina","","1945","12","EI","Trapezi","No","0.26","1.49","Abrupte","Abrupte","Directa","Directa"
"994","Cueva de la Cocina","","1945","12","EI","Trapezi","No","0.3","0.99","Abrupte","Abrupte","Directa","Directa"
"996","Cueva de la Cocina","","1945","12","EI","Trapezi","No","0.14","0.98","Abrupte","Abrupte","Directa","Directa"
"998","Cueva de la Cocina","","1945","12","EI","Trapezi","No","0.12","0.72","Abrupte","Abrupte","Directa","Directa"
"999","Cueva de la Cocina","","1945","12","EI","Trapezi","No","0.22","0.78","Abrupte","Abrupte","Directa","Directa"
"1001","Cueva de la Cocina","","1945","12","EI","Trapezi","No","0.16","0.91","Abrupte","Abrupte","Directa","Directa"
"1002","Cueva de la Cocina","","1945","13","EI","Trapezi","No","0.19","0.95","Abrupte","Abrupte","Directa","Directa"
"1003","Cueva de la Cocina","","1945","12","EI","Trapezi","No","0.13","0.84","Abrupte","Abrupte","Directa","Directa"
"1006","Cueva de la Cocina","","1945","11","EI","Trapezi","No","0.25","0.98","Abrupte","Abrupte","Directa","Directa"
"1008","Cueva de la Cocina","","1945","11","EI","Trapezi","No","0.19","0.77","Abrupte","Abrupte","Directa","Directa"
"1009","Cueva de la Cocina","","1945","11","EI","Trapezi","No","0.16","1.2","Abrupte","Abrupte","Directa","Directa"
"1023","Cueva de la Cocina","","1942","9","C","Trapezi","No","0.25","1.1","Abrupte","Abrupte","Directa","Directa"
"1029","Cueva de la Cocina","","1942","9","C","Triangle","No","0.25","0.89","Abrupte","Abrupte","Directa","Directa"
"1032","Cueva de la Cocina","","1942","9","C","Trapezi","No","0.13","0.89","Abrupte","Abrupte","Directa","Directa"
"1050","Cueva de la Cocina","","1942","8","B","Trapezi","No","0.24","1.28","Abrupte","Abrupte","Directa","Directa"
"1052","Cueva de la Cocina","","1942","8","C","Trapezi","No","0.31","1.09","Abrupte","Abrupte","Directa","Directa"
"1053","Cueva de la Cocina","","1942","7","D","Trapezi","No","0.26","1.12","Abrupte","Abrupte","Directa","Directa"
"1054","Cueva de la Cocina","","1942","8","C","Trapezi","No","0.22","1.05","Abrupte","Abrupte","Directa","Directa"
"1055","Cueva de la Cocina","","1942","8","C","Trapezi","No","0.22","1.61","Abrupte","Abrupte","Directa","Inversa"
"1056","Cueva de la Cocina","","1942","8","C","Trapezi","No","0.23","1.34","Abrupte","Abrupte","Directa","Directa"
"1057","Cueva de la Cocina","","1942","7","D","Trapezi","No","0.25","1.43","Abrupte","Abrupte","Directa","Directa"
"1058","Cueva de la Cocina","","1942","7","D","Trapezi","No","0.24","1.2","Abrupte","Abrupte","Directa","Directa"
"1060","Cueva de la Cocina","","1942","7","D","Trapezi","No","0.18","1.2","Abrupte","Abrupte","Directa","Directa"
"1061","Cueva de la Cocina","","1942","7","D","Trapezi","No","0.27","1.17","Abrupte","Abrupte","Directa","Directa"
"1062","Cueva de la Cocina","","1942","7","D","Trapezi","No","0.17","0.84","Abrupte","Abrupte","Directa","Directa"
"1064","Cueva de la Cocina","","1942","8","C","Trapezi","No","0.17","0.81","Abrupte","Abrupte","Directa","Directa"
"1067","Cueva de la Cocina","","1942","8","C","Trapezi","No","0.24","0.94","Abrupte","Abrupte","Directa","Directa"
"1072","Cueva de la Cocina","","1942","8","B","Trapezi","No","0.18","1.03","Abrupte","Abrupte","Directa","Directa"
"1074","Cueva de la Cocina","","1942","7","D","Trapezi","No","0.16","0.99","Abrupte","Abrupte","Directa","Directa"
"1080","Cueva de la Cocina","","1942","5","D","Trapezi","No","0.24","0.82","Abrupte","Abrupte","Directa","Directa"
"1081","Cueva de la Cocina","","1942","5","D","Trapezi","No","0.32","0.86","Abrupte","Abrupte","Directa","Directa"
"1082","Cueva de la Cocina","","1942","5","D","Trapezi","No","0.27","0.71","Abrupte","Abrupte","Directa","Directa"
"1085","Cueva de la Cocina","","1942","6","D","Trapezi","No","0.22","1.11","Abrupte","Abrupte","Directa","Directa"
"1086","Cueva de la Cocina","","1942","6","D","Trapezi","No","0.23","0.68","Abrupte","Abrupte","Directa","Directa"
"1201","Cueva de la Cocina","","1945","13","EI","Trapezi","No","0.28","1.48","Abrupte","Abrupte","Directa","Directa"
"1202","Cueva de la Cocina","","1945","13","EI","Trapezi","No","0.21","1.32","Abrupte","Abrupte","Directa","Directa"
"1613","Cueva de la Cocina","","1943","3","A","Triangle","No","0.28","0.52","Abrupte","Abrupte","Directa","Directa"
"1614","Cueva de la Cocina","","1943","3","A","Triangle","No","0.16","0.57","Abrupte","Abrupte","Directa","Directa"
"1618","Cueva de la Cocina","","1943","3","A","Trapezi","No","0.17","0.83","Abrupte","Abrupte","Directa","Directa"
"1619","Cueva de la Cocina","","1943","3","A","Trapezi","No","0.21","1.05","Abrupte","Abrupte","Directa","Directa"
"1621","Cueva de la Cocina","","1943","3","A","Trapezi","No","0.23","0.93","Abrupte","Abrupte","Directa","Directa"
"1622","Cueva de la Cocina","","1943","3","A","Trapezi","No","0.27","1.16","Abrupte","Abrupte","Directa","Directa"
"1623","Cueva de la Cocina","","1943","3","A","Trapezi","No","0.2","0.81","Abrupte","Abrupte","Directa","Directa"
"1656","Cueva de la Cocina","","1943","3","C","Trapezi","No","0.16","1","Abrupte","Abrupte","Directa","Directa"
"1657","Cueva de la Cocina","","1943","3","C","Triangle","No","0.25","0.52","Abrupte","Abrupte","Directa","Directa"
"1658","Cueva de la Cocina","","1943","3","C","Trapezi","No","0.2","0.44","Abrupte","Abrupte","Directa","Directa"
"1661","Cueva de la Cocina","","1943","3","C","Triangle","No","0.23","0.48","Abrupte","Abrupte","Directa","Directa"
"1662","Cueva de la Cocina","","1943","3","C","Triangle","No","0.22","0.72","Abrupte","Abrupte","Directa","Directa"
"1664","Cueva de la Cocina","","1943","3","C","Triangle","No","0.2","0.47","Abrupte","Abrupte","Directa","Directa"
"1665","Cueva de la Cocina","","1943","3","C","Trapezi","No","0.25","0.54","Abrupte","Abrupte","Directa","Directa"
"1666","Cueva de la Cocina","","1943","3","C","Triangle","No","0.16","0.45","Abrupte","Abrupte","Directa","Directa"
"1669","Cueva de la Cocina","","1943","3","C","Triangle","No","0.17","0.82","Abrupte","Abrupte","Directa","Directa"
"1670","Cueva de la Cocina","","1943","3","C","Triangle","No","0.2","0.48","Abrupte","Abrupte","Directa","Directa"
"1672","Cueva de la Cocina","","1943","3","C","Triangle","No","0.26","0.77","Abrupte","Abrupte","Directa","Directa"
"1673","Cueva de la Cocina","","1943","3","C","Triangle","No","0.16","0.52","Abrupte","Abrupte","Directa","Directa"
